Index,Gene
12102,METTL7A
12103,KCTD18
12104,NCOA5
12105,ACBD4
12106,IL2
12107,TYW1
12108,FAM105A
12109,PLLP
12110,IGF2R
12111,PIN4
12112,SP1
12113,TMEM190
12114,SLC25A25
12115,PKD2L1
12116,FOXA1
12117,SETD8
12118,HS3ST1
12119,KRT35
12120,SLC2A11
12121,FAM131C
12122,LOC100287177
12123,C7ORF41
12124,RNASEH2B
12125,TBCCD1
12126,GAGE10
12127,ANXA2
12128,TDRD3
12129,PRPS1L1
12130,COX15
12131,METTL21D
12132,DDX1
12133,BMP5
12134,KCTD8
12135,HCFC2
12136,HDDC2
12137,ELOVL5
12138,GHRHR
12139,RAB18
12140,AMY1C
12141,TTC21B
12142,WDR34
12143,DNAH14
12144,SRP72
12145,DIRC1
12146,NXPH1
12147,PKMYT1
12148,SORL1
12149,CCDC157
12150,MAGEA12
12151,C11ORF73
12152,STK33
12153,GTF2IRD1
12154,SSPN
12155,IHH
12156,PAPSS1
12157,CCNL1
12158,RAB2A
12159,EXOC4
12160,CLDN25
12161,RBMY1F
12162,TMEM173
12163,PROKR1
12164,GAK
12165,PARK7
12166,ORM1
12167,MLF1
12168,FKTN
12169,CDH18
12170,TOP1MT
12171,PRG3
12172,CARD11
12173,ZC2HC1C
12174,TNK2
12175,LRRC37B
12176,FNDC5
12177,RAC3
12178,SAT2
12179,SELL
12180,RBM26
12181,SCO2
12182,CASP1
12183,HBM
12184,TNNC1
12185,BIRC2
12186,TMEM111
12187,MS4A10
12188,FCGR2B
12189,OR10A2
12190,LRRFIP1
12191,ZNF683
12192,PPAPDC1B
12193,TOLLIP
12194,MYO1D
12195,PPP1R37
12196,RNF165
12197,COMMD10
12198,KLF3
12199,C17ORF50
12200,C4ORF17
12201,UBL3
12202,MED1
12203,RPL3L
12204,KDM1B
12205,KIAA0664
12206,NTN5
12207,TMEM194A
12208,HMG20A
12209,ID1
12210,RFPL4B
12211,THBS4
12212,PLCB3
12213,COLQ
12214,KLF5
12215,OPTN
12216,PNPLA8
12217,TRIM45
12218,SH3GLB2
12219,FAM84A
12220,PPP1R27
12221,MS4A14
12222,ASIC3
12223,ITGB6
12224,PRDM2
12225,EP400
12226,CLCN7
12227,HIST1H2AI
12228,CCDC41
12229,PRKD2
12230,PRSS42
12231,MORN5
12232,OR51A2
12233,TCP10L
12234,C1ORF49
12235,ANKZF1
12236,CRHR1
12237,MAN2B2
12238,KLK10
12239,TRPC6
12240,PPP1R42
12241,C6ORF165
12242,HIP1
12243,CMTM4
12244,NAMPT
12245,FCN2
12246,DEFB104B
12247,RPS19BP1
12248,DEPDC7
12249,C22ORF31
12250,KLHL32
12251,TCHH
12252,FBXO24
12253,CC2D1A
12254,PTF1A
12255,LECT1
12256,EPPK1
12257,CLDN24
12258,FMO4
12259,MS4A7
12260,C6ORF130
12261,NDRG2
12262,IDS
12263,LRRC37A2
12264,ADIPOR2
12265,PSD3
12266,L3MBTL1
12267,SERGEF
12268,DLEC1
12269,PRKACG
12270,RALB
12271,TSEN15
12272,RASGEF1B
12273,SULF1
12274,SLIT3
12275,COPS7B
12276,PTCHD4
12277,PPP1R14A
12278,PLGLB1
12279,PRPS1
12280,RAB5B
12281,REEP3
12282,ANGPTL1
12283,DEFB135
12284,PTPRCAP
12285,SLCO2A1
12286,GLIPR1
12287,ZNF737
12288,LOC81691
12289,FAM75D3
12290,ARHGEF6
12291,LYPD2
12292,VMA21
12293,NECAP2
12294,ZIM3
12295,ATP2A3
12296,RAB25
12297,SEH1L
12298,RGPD1
12299,IRF2
12300,SKIV2L
12301,NBAS
12302,TRUB1
12303,NCBP2
12304,LOC554223
12305,CABIN1
12306,CEACAM21
12307,MARS
12308,C1ORF186
12309,PDZD4
12310,TMEM178
12311,SF3A2
12312,NCS1
12313,RNGTT
12314,DNAJC1
12315,TGFBR1
12316,TUBGCP5
12317,ZNF367
12318,RPS8
12319,ZNF502
12320,DAND5
12321,ITPKC
12322,ZNF214
12323,C17ORF63
12324,AMELY
12325,SLC30A1
12326,PRNP
12327,PON1
12328,CYP2U1
12329,LAYN
12330,IER2
12331,KANSL1L
12332,FCGR1B
12333,SV2B
12334,SYNJ1
12335,BEST4
12336,OXR1
12337,DDX17
12338,TEX22
12339,SUSD3
12340,SKA3
12341,PCSK4
12342,RPS24
12343,MRGPRX1
12344,TAF4
12345,MAN1A2
12346,GNB1
12347,CBR3
12348,ZBED3
12349,KIR2DL1
12350,HELLS
12351,PNMAL2
12352,CCDC3
12353,C17ORF64
12354,EOMES
12355,TRIM27
12356,CCDC126
12357,TIMP1
12358,MFSD12
12359,PRRC2C
12360,C12ORF68
12361,RDH14
12362,LARP7
12363,CPT2
12364,SCGB1D1
12365,LYAR
12366,DAG1
12367,ACD
12368,ANKRD37
12369,OR11H2
12370,GNG11
12371,PCDHGA6
12372,ITGB1BP2
12373,LOC100507462
12374,RNF139
12375,FAM173A
12376,GATA1
12377,CST9
12378,KLHL6
12379,SLC35E2B
12380,UBASH3A
12381,KIAA1958
12382,TBX6
12383,HOXA2
12384,VENTX
12385,NRG3
12386,L3MBTL3
12387,GNRHR
12388,MNDA
12389,MAGEB10
12390,PANK4
12391,C11ORF2
12392,TBCC
12393,CITED2
12394,SURF2
12395,ISL2
12396,SCIMP
12397,GDF3
12398,ENKUR
12399,KLK4
12400,NIT2
12401,LHX6
12402,IGJ
12403,GNA13
12404,SEC11A
12405,PHF11
12406,OR4C15
12407,GLOD5
12408,PFKM
12409,NAT2
12410,LSM4
12411,SRC
12412,HMBOX1
12413,BMP1
12414,PTGDR
12415,ACBD5
12416,EGR4
12417,SLC8A3
12418,ANXA7
12419,AGPAT4
12420,IL23A
12421,FCER1A
12422,FAM168A
12423,LAX1
12424,WNT3A
12425,KLHL17
12426,PBOV1
12427,MTG1
12428,KRTAP10-7
12429,AWAT1
12430,DOCK1
12431,PALM2
12432,CYP2B6
12433,RHAG
12434,P2RY14
12435,PADI4
12436,RANBP6
12437,SLC25A28
12438,GPR1
12439,GSX2
12440,SFN
12441,FBXO22
12442,AKR1B1
12443,SLC16A13
12444,AKR1E2
12445,PPP2R1A
12446,CLN8
12447,RPL10A
12448,MMRN2
12449,ERLIN2
12450,TP53I3
12451,GOLGA6L9
12452,PHACTR1
12453,TMEM132E
12454,UCN2
12455,MFSD7
12456,NAT8L
12457,POC1B-GALNT4
12458,GOLGA6L1
12459,SLC25A27
12460,PCDHGC3
12461,ABCA1
12462,CLIP2
12463,LDHC
12464,HSPG2
12465,PC
12466,TSEN54
12467,LOC147670
12468,C7ORF46
12469,SBK1
12470,ITFG2
12471,MBOAT4
12472,RGS9
12473,C9ORF135
12474,CLRN1
12475,CCDC137
12476,LOC100287205
12477,CCDC166
12478,TNNI3
12479,GNB3
12480,SLA
12481,MFAP1
12482,PCDHGB4
12483,CDCA8
12484,DVL2
12485,FAM9C
12486,ELAC2
12487,SPPL2C
12488,MTFMT
12489,HIST2H2AB
12490,GALNT3
12491,ZNF498
12492,WNT8A
12493,ALG10
12494,CNN2
12495,CUL4B
12496,FPGS
12497,ICA1
12498,EFCAB4A
12499,SIGLEC6
12500,VAMP3
12501,SLC24A2
12502,FCHO2
12503,C12ORF73
12504,WDR7
12505,ARHGEF1
12506,HRASLS2
12507,SHROOM1
12508,NAGS
12509,ARHGAP20
12510,C1ORF123
12511,WBP2NL
12512,PSMD6
12513,PLA2G5
12514,STAT5B
12515,PPP1R35
12516,SETD1B
12517,FAM159A
12518,SLC15A2
12519,KRT6B
12520,OR10H4
12521,AMPD3
12522,LCE1F
12523,DNAH6
12524,KCNS1
12525,TSKS
12526,PLEKHG3
12527,CYP4B1
12528,RBM4B
12529,TRIM16L
12530,POP1
12531,C2ORF91
12532,OR5P2
12533,IMPA1
12534,EXOSC6
12535,MS4A5
12536,VPS45
12537,DUS4L
12538,FAM75D1
12539,SCN2B
12540,RFWD2
12541,ARL3
12542,NAB2
12543,MC4R
12544,KLHL15
12545,UMOD
12546,COX18
12547,SLC26A5
12548,LRRIQ4
12549,FUT2
12550,ELOVL4
12551,USP45
12552,ARHGEF17
12553,PPFIBP1
12554,HMHB1
12555,UGT1A4
12556,KIAA0586
12557,FAM216A
12558,OR52E2
12559,COMMD5
12560,PPP1R12A
12561,TMEM240
12562,MKRN3
12563,ATP8B3
12564,CEP85
12565,GOSR1
12566,SLC39A14
12567,KIF27
12568,SMG6
12569,MAP1LC3A
12570,OSTF1
12571,STT3A
12572,C19ORF77
12573,DTL
12574,CCDC91
12575,OIT3
12576,HNRNPH2
12577,FRAT2
12578,MKLN1
12579,WDR53
12580,NEU3
12581,ODF2L
12582,SLC13A1
12583,KIF2A
12584,ADIPOR1
12585,MEF2D
12586,LSS
12587,GAPDHS
12588,OR2K2
12589,SLC39A11
12590,SLC25A1
12591,ARHGAP27
12592,CERS6
12593,ABCA8
12594,EDN1
12595,SLC38A7
12596,ASPA
12597,APOH
12598,MTRNR2L1
12599,C15ORF40
12600,COX7C
12601,MAGEA6
12602,LPO
12603,TXNDC16
12604,ZNF469
12605,TRIM34
12606,ZNF322
12607,ZNF317
12608,SLC16A4
12609,C16ORF92
12610,FGFBP1
12611,B3GNT5
12612,CPB1
12613,ZNF747
12614,AFF4
12615,COL10A1
12616,TIMM50
12617,C7ORF42
12618,EFTUD1
12619,SCCPDH
12620,PHLDA1
12621,COMMD3
12622,ZCCHC8
12623,DEF6
12624,MBNL1
12625,ASXL2
12626,EXO1
12627,PSME2
12628,COL11A2
12629,TNFRSF10C
12630,DUOX1
12631,PIEZO1
12632,SCN10A
12633,GAGE12I
12634,OPN1LW
12635,TULP4
12636,TIGD1
12637,CCDC54
12638,C2ORF51
12639,KCNQ2
12640,DNAJC8
12641,CHMP6
12642,KCNH3
12643,CDCA4
12644,USP38
12645,GPR156
12646,ZNF878
12647,IFRD2
12648,REG1A
12649,ZFP91
12650,XAGE2B
12651,CXCL11
12652,SLC2A5
12653,CACNA1C
12654,NWD1
12655,ZNF12
12656,RNF144A
12657,EXT1
12658,MAPK11
12659,DDHD2
12660,KRT36
12661,GSC
12662,GBF1
12663,TMEM110-MUSTN1
12664,SCEL
12665,PRDM11
12666,SLC45A2
12667,C19ORF66
12668,GNAT1
12669,ZNF844
12670,RPRM
12671,HABP4
12672,ZNF454
12673,ZMYND15
12674,OSGIN1
12675,NNT
12676,OLFM3
12677,CCDC169
12678,CYB561D1
12679,HDC
12680,C15ORF29
12681,RC3H1
12682,DPYSL3
12683,CD300C
12684,ZCCHC17
12685,MYOM3
12686,HSD17B14
12687,TRIML1
12688,KIAA0182
12689,UNC13B
12690,GNG4
12691,UTP14A
12692,DPY19L1
12693,KAT2B
12694,SORCS1
12695,SNAPC1
12696,WDR81
12697,MARVELD1
12698,MICALL2
12699,PLIN5
12700,CBLC
12701,CRTAC1
12702,WNK3
12703,RAX
12704,PTX4
12705,SLC39A4
12706,FIBCD1
12707,CLEC11A
12708,NMBR
12709,CLEC1A
12710,ESRRG
12711,EPT1
12712,TXNDC3
12713,ZDHHC22
12714,CT47A5
12715,LDHA
12716,LOC728819
12717,NSMCE4A
12718,ATG3
12719,KLK8
12720,IL18RAP
12721,C10ORF32
12722,FGF22
12723,HEATR5A
12724,FXYD4
12725,TOX4
12726,ANGPT4
12727,C2ORF71
12728,CCDC79
12729,RAPGEF3
12730,C14ORF79
12731,TBC1D30
12732,TLR8
12733,CLDN20
12734,TCEAL2
12735,ZNF766
12736,AKAP6
12737,CATSPER1
12738,USH1G
12739,TGIF2LX
12740,FAR1
12741,TMEM88B
12742,C9ORF172
12743,C1ORF88
12744,MSS51
12745,ZG16B
12746,FAM3D
12747,RBMY1E
12748,FAM154A
12749,PRSS37
12750,OR10A7
12751,CCDC69
12752,COQ9
12753,RAI2
12754,PGM2L1
12755,TXNDC17
12756,CREG2
12757,DEFA6
12758,PEX3
12759,TOR2A
12760,POT1
12761,VHLL
12762,PCDHGA2
12763,HSD3B7
12764,C11ORF80
12765,GRXCR1
12766,CKM
12767,SLC25A39
12768,PITPNM2
12769,FSIP2
12770,NXF1
12771,CAPN3
12772,WTIP
12773,GRM3
12774,C8ORF48
12775,TRIP10
12776,PRLR
12777,FAM160A1
12778,NUPL1
12779,PAX4
12780,SYNGR4
12781,MYL3
12782,AURKA
12783,ZMAT2
12784,ZNF831
12785,SLC34A1
12786,NT5C1B-RDH14
12787,PPWD1
12788,CHD7
12789,IFT46
12790,PDHB
12791,RFPL1
12792,NPC2
12793,FAU
12794,RIMKLB
12795,EIF5A2
12796,ABHD14A
12797,RFC1
12798,BACH1
12799,MAP2K7
12800,NOA1
12801,PFN3
12802,UNC5C
12803,FAM91A1
12804,LEKR1
12805,LYZL2
12806,GXYLT2
12807,SURF6
12808,CD33
12809,TRRAP
12810,TMTC2
12811,CSK
12812,WDR82
12813,GANAB
12814,GRID1
12815,SREK1IP1
12816,GADD45A
12817,KCNT2
12818,TTC9C
12819,WNT9B
12820,RHBDD2
12821,DND1
12822,MCM4
12823,ZC3H12C
12824,RXRA
12825,PLCB4
12826,C17ORF72
12827,DNER
12828,RAB3D
12829,CLP1
12830,ZC3H12A
12831,MRPL40
12832,AREG
12833,KRT38
12834,C12ORF5
12835,EDC4
12836,ITSN2
12837,TTC35
12838,APCDD1L
12839,CAPZA1
12840,SESTD1
12841,ZNF440
12842,CCT3
12843,TSFM
12844,EBF1
12845,FAM220A
12846,SLC2A7
12847,VSX1
12848,C7ORF60
12849,ZNF446
12850,CTSH
12851,C1ORF31
12852,LCN8
12853,KRTAP4-5
12854,CANT1
12855,DACH2
12856,ZNF763
12857,ADAM9
12858,GPR75-ASB3
12859,PFKP
12860,RUFY2
12861,CREBZF
12862,CCDC88C
12863,YPEL2
12864,MYOZ3
12865,ATP2B4
12866,SLC7A10
12867,CCDC108
12868,PDZD11
12869,RHOJ
12870,C9ORF103
12871,MEIS3
12872,DCHS2
12873,SF3B4
12874,SLC25A14
12875,DCP1A
12876,C1ORF110
12877,DCTN1
12878,POM121C
12879,CD70
12880,ELMOD3
12881,TMEM150B
12882,TAF13
12883,SERPINA5
12884,ZNF474
12885,ABCD1
12886,DEFB136
12887,FAM131A
12888,ATAD3A
12889,FAM200B
12890,DMC1
12891,PDE4C
12892,C16ORF48
12893,XAGE1A
12894,NFRKB
12895,CHRAC1
12896,DCAF10
12897,CCDC48
12898,FAM196A
12899,ENTPD1
12900,MYO19
12901,HLA-DQA2
12902,DDX42
12903,CA11
12904,SERPINB11
12905,ASB3
12906,C8G
12907,DIP2A
12908,TKT
12909,CKAP5
12910,NCR2
12911,PPP2R5D
12912,GSS
12913,CSNK1E
12914,AP3S2
12915,BTNL2
12916,SYAP1
12917,XRCC3
12918,LTA
12919,SSX7
12920,ASH1L
12921,SEPT11
12922,EGLN3
12923,FIGLA
12924,RAPGEFL1
12925,FBXO25
12926,PHLDA3
12927,POLR2B
12928,CLIC5
12929,PLSCR3
12930,ZFP36L1
12931,PDAP1
12932,AGAP9
12933,PIRT
12934,FAM155B
12935,KIAA1704
12936,CYR61
12937,S100A7
12938,MYH7
12939,EZH2
12940,OVCA2
12941,ZNF506
12942,SETD4
12943,NDUFB11
12944,KLRC4-KLRK1
12945,KANK3
12946,CYP4F8
12947,ANKRD2
12948,HSPA1B
12949,ECHS1
12950,PTMS
12951,ATAD5
12952,KRTAP27-1
12953,PWWP2A
12954,SLC35B2
12955,FOS
12956,BCAP29
12957,SLC5A11
12958,GET4
12959,SMAD5
12960,SIPA1L1
12961,ANKRD17
12962,DNAH11
12963,CNPY4
12964,PIBF1
12965,SYCP2
12966,VPS35
12967,ALPL
12968,LSM12
12969,EID2B
12970,SYF2
12971,RAD54L
12972,PCNX
12973,TUBA1A
12974,LRRK1
12975,SRI
12976,SYN2
12977,N6AMT2
12978,RGPD2
12979,C10ORF25
12980,HPRT1
12981,TRNT1
12982,SNTN
12983,C17ORF47
12984,HELB
12985,PANK1
12986,CA9
12987,SLAMF8
12988,SELO
12989,LAMA4
12990,CDK5R2
12991,POLR3H
12992,IL17F
12993,AFF1
12994,LRCH4
12995,GAGE2C
12996,SERPINE3
12997,ATP5O
12998,THRA
12999,COG8
13000,BOD1
13001,TAAR6
13002,TMBIM1
13003,C20ORF194
13004,LIM2
13005,GRSF1
13006,CAGE1
13007,RARA
13008,SIKE1
13009,TMEM132B
13010,DPP3
13011,PSMB4
13012,ENG
13013,TRIM42
13014,BTG3
13015,ANKLE2
13016,MSRB2
13017,PTAR1
13018,CGB7
13019,C1ORF74
13020,ARID1A
13021,PABPC1
13022,LGALS3
13023,MRPS18C
13024,DDX19B
13025,ZRSR2
13026,ZNF438
13027,ISM1
13028,NHP2L1
13029,SAAL1
13030,SOGA3
13031,C8ORF59
13032,FAM160B1
13033,KLRF1
13034,STEAP3
13035,PBK
13036,SLC25A43
13037,GMPPB
13038,LOC399939
13039,SERPINB9
13040,MAOB
13041,OR5M8
13042,KIF18B
13043,C10ORF90
13044,ORMDL3
13045,TPI1
13046,PLBD1
13047,AAED1
13048,CES3
13049,TMEM62
13050,CYP3A7
13051,GPR119
13052,UQCRQ
13053,ITGA7
13054,C6ORF221
13055,SLC6A20
13056,DNAL1
13057,VSTM4
13058,EN1
13059,SP8
13060,CKS1B
13061,SLC36A4
13062,ZNF319
13063,YTHDC1
13064,RAD17
13065,PRKCD
13066,HEBP1
13067,OR14A16
13068,BANF1
13069,LOC100505841
13070,DSC3
13071,C15ORF48
13072,MTMR11
13073,FPGT
13074,SLC39A2
13075,UBOX5
13076,CSNK1A1
13077,CP
13078,HMCN1
13079,LRIG2
13080,FKBP7
13081,ZSWIM6
13082,MT-ATP6
13083,KRTCAP3
13084,ZYX
13085,CHST15
13086,PSMA2
13087,LGALS2
13088,CCBE1
13089,MAST1
13090,MRPL45
13091,SPN
13092,SACM1L
13093,MTRNR2L4
13094,PAFAH1B2
13095,FAM71C
13096,TDRD1
13097,ZNF117
13098,CDKN2D
13099,VIPR2
13100,MTRNR2L7
13101,GRTP1
13102,IL9R
13103,C3ORF36
13104,RPL21
13105,NDUFAB1
13106,NPR3
13107,PSMB11
13108,C10ORF71
13109,GUCY2D
13110,SLC1A4
13111,ZNF85
13112,EXOC3
13113,TBXAS1
13114,ZNF582
13115,IFFO1
13116,TRAFD1
13117,RALGDS
13118,EFCAB1
13119,ADRB3
13120,SVEP1
13121,STRA6
13122,CRYAA
13123,MBTPS1
13124,WTH3DI
13125,UNC119B
13126,SLITRK6
13127,GRM7
13128,RNF213
13129,ZFYVE26
13130,VPRBP
13131,VANGL2
13132,GTPBP3
13133,CABP5
13134,POU4F2
13135,RPS6KL1
13136,ESCO2
13137,MFAP3L
13138,ANKUB1
13139,LAMB3
13140,ANK3
13141,TRMT12
13142,SCGB2A1
13143,CD80
13144,NKX6-3
13145,GPR161
13146,HLA-DQB2
13147,RPUSD3
13148,RGS17
13149,KIAA1731
13150,RHOXF1
13151,LOC100287441
13152,APOC2
13153,THSD1
13154,C9ORF116
13155,TCEAL3
13156,COX6B1
13157,NBPF4
13158,ENO2
13159,YBEY
13160,WNT2
13161,LY6G6D
13162,NDUFA9
13163,DIDO1
13164,AP2S1
13165,STX1B
13166,ZIC4
13167,TMEM127
13168,OR5AU1
13169,DNTTIP1
13170,THAP3
13171,SMUG1
13172,BIRC7
13173,ASF1B
13174,OR4E2
13175,METRN
13176,ZNF740
13177,MYL9
13178,UNCX
13179,GLI1
13180,DUX4L6
13181,CLK1
13182,POLD3
13183,SCNN1B
13184,ALPI
13185,ZP1
13186,PSTPIP1
13187,ANKRD32
13188,DYSF
13189,DIMT1
13190,FSCN3
13191,KRTAP11-1
13192,VPS13D
13193,ACTRT2
13194,TNFRSF1B
13195,CALML4
13196,CCDC84
13197,PVRIG
13198,CABYR
13199,TPRX1
13200,TMEM100
13201,DUSP19
13202,LARP4
13203,PSG7
13204,AIMP1
13205,CREB3L3
13206,TEX34
13207,DET1
13208,PRDM5
13209,USP47
13210,MUC16
13211,RAB38
13212,CLCN4
13213,HIST1H4G
13214,VAPA
13215,DUS1L
13216,ZNF839
13217,CLDN10
13218,INHBE
13219,KLHL11
13220,SH3D19
13221,PRB2
13222,CYP19A1
13223,STAB1
13224,ZNF660
13225,HEPN1
13226,ARAP3
13227,PIK3C2A
13228,NDUFS3
13229,HINFP
13230,RIPK3
13231,IFIT1
13232,DCTN5
13233,DALRD3
13234,SRM
13235,BHLHA9
13236,SHANK2
13237,PPP1R13L
13238,PPARG
13239,TFDP2
13240,TEX13B
13241,C3ORF75
13242,IQCB1
13243,BCOR
13244,OSTBETA
13245,VAX1
13246,HMMR
13247,ARID5A
13248,RGS7BP
13249,RPL7
13250,MEIG1
13251,CACNA1B
13252,UBXN8
13253,MTRNR2L8
13254,RDM1
13255,LRRC37A
13256,DGKB
13257,SRPX2
13258,TMEM189-UBE2V1
13259,CPXM2
13260,CASP10
13261,FAM160A2
13262,FADD
13263,EIF2S3
13264,ACOX3
13265,RRM2
13266,ARPC1B
13267,ANKRD54
13268,HPSE2
13269,KPNA6
13270,C12ORF66
13271,TMPRSS15
13272,PRPF4
13273,CTAGE6P
13274,ZIK1
13275,PIGL
13276,IL37
13277,CATSPERB
13278,ZNF559-ZNF177
13279,MED8
13280,SLC41A3
13281,PIGB
13282,RPP25
13283,PFKFB4
13284,MREG
13285,COX14
13286,ARHGEF40
13287,BTBD3
13288,CACFD1
13289,MAGEA5
13290,ME2
13291,SIM1
13292,CCDC23
13293,AGXT
13294,SCN4A
13295,SKAP1
13296,IMP4
13297,CADPS2
13298,SIX2
13299,OBSL1
13300,LAP3
13301,NAPRT1
13302,C2ORF48
13303,FYB
13304,ALCAM
13305,RASAL2
13306,SMG9
13307,OR51V1
13308,SVIL
13309,ZNF667
13310,PIWIL4
13311,NKX2-6
13312,LOC100132146
13313,C1QTNF7
13314,LGALSL
13315,LHFPL3
13316,RUNX3
13317,E2F5
13318,LILRB4
13319,PTPN21
13320,RNASE7
13321,GK5
13322,RAB17
13323,CMYA5
13324,ITCH
13325,MYOT
13326,LCE2B
13327,MPHOSPH8
13328,PIGV
13329,HORMAD1
13330,IFITM10
13331,FAM111A
13332,AUP1
13333,MTSS1
13334,CCBL2
13335,WFDC6
13336,ASAH2
13337,PPP4R2
13338,TTC32
13339,FEZ2
13340,PGBD1
13341,CYB5R3
13342,ASB15
13343,FAM166B
13344,MBP
13345,SLC9B2
13346,PLG
13347,OR10AG1
13348,PELP1
13349,CAD
13350,SV2A
13351,TOP2B
13352,PRG4
13353,BCL7B
13354,SLC22A25
13355,SNAI3
13356,TACR2
13357,RSPO2
13358,RQCD1
13359,HMG20B
13360,CRYZL1
13361,ZCCHC2
13362,TAPT1
13363,PML
13364,RELL2
13365,C1QTNF2
13366,XKR6
13367,FBXL5
13368,MAPK6
13369,KRT32
13370,SPSB1
13371,TMED4
13372,C14ORF43
13373,ALOX5AP
13374,C20ORF7
13375,KLK15
13376,PTCHD1
13377,TEAD4
13378,MUCL1
13379,RBM10
13380,VEGFB
13381,DIS3L
13382,CAPSL
13383,PRKACB
13384,MPV17L
13385,SCD5
13386,NDRG1
13387,ZCWPW2
13388,RPL41
13389,CACNG3
13390,APOBEC2
13391,NUP210
13392,CCND1
13393,KCTD16
13394,NRXN2
13395,USP10
13396,TOM1
13397,AGK
13398,KIAA0319L
13399,MAT2B
13400,HIST1H2AG
13401,SLC11A1
13402,HMGB4
13403,ARHGAP17
13404,TRMT112
13405,RPS3
13406,SLURP1
13407,MNAT1
13408,CPA4
13409,OR52N2
13410,CCDC47
13411,SDC1
13412,LEPR
13413,RASGRP1
13414,ATP5L2
13415,LYVE1
13416,KRT39
13417,OR5M10
13418,SLC44A4
13419,VSTM1
13420,ZNF200
13421,SKOR1
13422,RBMY1J
13423,BMX
13424,RARB
13425,SLC35C2
13426,SYNRG
13427,VAMP5
13428,NDUFA2
13429,SEMG1
13430,STAB2
13431,COL20A1
13432,TICAM1
13433,HEMK1
13434,NSUN4
13435,DPEP2
13436,GGA1
13437,KCNJ16
13438,EMID1
13439,FRMD1
13440,PPP1R1C
13441,NRP1
13442,TXNDC8
13443,RAD51B
13444,SYCN
13445,KRBOX1
13446,TMEM55B
13447,DUSP14
13448,NFATC3
13449,ARRDC4
13450,TNK1
13451,ARRDC2
13452,USP5
13453,ERV3-1
13454,OTUD6A
13455,AKAP11
13456,LYSMD2
13457,ANO6
13458,SLC16A10
13459,TGM4
13460,TMEM128
13461,CLEC4G
13462,BMP2K
13463,XKRX
13464,FBXO17
13465,SELPLG
13466,ARL16
13467,CEND1
13468,GPR75
13469,LMOD3
13470,LETMD1
13471,ANKRD34A
13472,ATXN7L3B
13473,C12ORF65
13474,SCARA5
13475,ANKFY1
13476,PPP1R17
13477,NT5C2
13478,MAGEB4
13479,SMAD3
13480,GATC
13481,CDK10
13482,OR4F15
13483,ZMYM5
13484,BRMS1
13485,CDK20
13486,MTX3
13487,KBTBD4
13488,ATP5L
13489,CCDC68
13490,LONRF2
13491,ADCY7
13492,B4GALNT1
13493,MMP11
13494,PHRF1
13495,ABRACL
13496,TUBB6
13497,SLC25A26
13498,XCL2
13499,FNDC3B
13500,ECE1
13501,RNF125
13502,ROBO1
13503,PIGS
13504,ZNF600
13505,SLC7A7
13506,PPYR1
13507,CSNK2A2
13508,RBM44
13509,PHF23
13510,OR4P4
13511,SEMA4C
13512,NKAIN2
13513,KIAA0922
13514,ZNF7
13515,HAO1
13516,DGKZ
13517,MDC1
13518,SIGLEC11
13519,FBXO44
13520,VWA5A
13521,BZW1
13522,PIM3
13523,ABCA5
13524,KIAA1244
13525,RFPL4A
13526,NANP
13527,SIRT7
13528,ANKH
13529,LRRC4C
13530,ALDH1A2
13531,CCDC27
13532,USP17L4
13533,SLC5A3
13534,CD8A
13535,CDYL
13536,SMPDL3B
13537,GCFC2
13538,OR6N1
13539,SPPL2B
13540,LOC100287327
13541,EIF3G
13542,LHFPL5
13543,PRDX1
13544,LDB3
13545,PHF21A
13546,SLC25A19
13547,C14ORF2
13548,HARBI1
13549,SIRT2
13550,USP33
13551,KRAS
13552,NR2F1
13553,ZNF804A
13554,OR2A12
13555,UTY
13556,FAM102B
13557,GBE1
13558,LIMK1
13559,FAM57B
13560,CEP72
13561,CLDN3
13562,MT-CYB
13563,TMEM185B
13564,RRP12
13565,SCT
13566,VARS
13567,GAB3
13568,TM2D2
13569,KIAA1328
13570,ZNF34
13571,KRTAP10-8
13572,POTEB
13573,ARMCX2
13574,METTL17
13575,DBNL
13576,KRTAP4-6
13577,STARD13
13578,NKX2-8
13579,UBR5
13580,DENND5A
13581,HIST1H2BA
13582,CRYBB2
13583,ATAT1
13584,NBR1
13585,LOC147646
13586,LRRC41
13587,F8A3
13588,NECAB3
13589,AP1M1
13590,PKDREJ
13591,COMMD2
13592,TRPC4AP
13593,PEX6
13594,PPP1R21
13595,NF1
13596,C16ORF80
13597,ASAP1
13598,NLRP11
13599,RGS22
13600,CENPF
13601,RNFT1
13602,SPRR2E
13603,COQ3
13604,C1QTNF4
13605,POLR2L
13606,SRP68
13607,WFDC12
13608,KCNMB1
13609,GPLD1
13610,LRG1
13611,XKR3
13612,DUSP4
13613,OR10A5
13614,GIT2
13615,PGR
13616,CCDC110
13617,OAS1
13618,GPX4
13619,VAT1L
13620,KRT25
13621,PAPSS2
13622,MFSD6L
13623,FRMPD2
13624,ATXN2L
13625,SAFB
13626,KDM4C
13627,C20ORF72
13628,CLC
13629,SLC35A3
13630,GNGT1
13631,WDR45L
13632,LIPC
13633,FADS6
13634,C10ORF116
13635,TIMM8A
13636,CYP1B1
13637,TMEM126A
13638,TRAPPC3
13639,TP53AIP1
13640,KCNA1
13641,ALS2CR8
13642,DDX19A
13643,RBKS
13644,RNF141
13645,TES
13646,SOGA1
